,Date,stock,value,change
5540,5/5/2014,TEMP,34.507704,-1.528444199
5541,5/5/2014,GAS,82.719334,-1.089914481
5542,5/6/2014,HUM,37.023071,0.921649638
5543,5/6/2014,TEMP,33.980273,0.22994518
5544,5/6/2014,GAS,81.817764,-0.349935009
5545,5/7/2014,HUM,37.364294,0.55809699
5546,5/7/2014,TEMP,34.058409,-0.229417645
5547,5/7/2014,GAS,81.531455,-0.178250223
5548,5/8/2014,HUM,37.572823,-0.252267443
5549,5/8/2014,TEMP,33.980273,1.020406752
5550,5/8/2014,GAS,81.386125,-0.416671761
5551,5/9/2014,HUM,37.478039,1.087506206
5552,5/9/2014,TEMP,34.32701,1.223505921
5553,5/9/2014,GAS,81.047012,1.245003332
5554,5/12/2014,HUM,37.885615,1.839249541
5555,5/12/2014,TEMP,34.747003,0.014055889
5556,5/12/2014,GAS,82.05605,0.156875697
5557,5/13/2014,HUM,38.582426,-0.445314144
5558,5/13/2014,TEMP,34.751887,-1.391236683
5559,5/13/2014,GAS,82.184776,0.018519245
5560,5/14/2014,HUM,38.410613,-1.590466676
5561,5/14/2014,TEMP,34.268406,-0.456035218
5562,5/14/2014,GAS,82.199996,-0.850354056
5563,5/15/2014,HUM,37.799705,0.580816702
5564,5/15/2014,TEMP,34.11213,1.560491825
5565,5/15/2014,GAS,81.501005,1.475838243
5566,5/16/2014,HUM,38.019252,-0.200858765
5567,5/16/2014,TEMP,34.644447,0.11276266
5568,5/16/2014,GAS,82.703828,1.184917341
5569,5/19/2014,HUM,37.942887,-0.176098883
5570,5/19/2014,TEMP,34.683513,-1.112352719
5571,5/19/2014,GAS,83.6838,0.019848525
5572,5/20/2014,HUM,37.87607,1.688504114
5573,5/20/2014,TEMP,34.29771,0.242059893
5574,5/20/2014,GAS,83.70041,0.264586518
5575,5/21/2014,HUM,38.515609,-0.619579973
5576,5/21/2014,TEMP,34.380731,1.420452637
5577,5/21/2014,GAS,83.92187,0.1583306
5578,5/22/2014,HUM,38.276974,0.049875938
5579,5/22/2014,TEMP,34.869093,0.812326836
5580,5/22/2014,GAS,84.054744,1.129649506
5581,5/23/2014,HUM,38.296065,0.174477456
5582,5/23/2014,TEMP,35.152344,2.333983759
5583,5/23/2014,GAS,85.004268,1.872570681
5584,5/27/2014,HUM,38.362883,-0.447873013
5585,5/27/2014,TEMP,35.972794,-0.529469576
5586,5/27/2014,GAS,86.596033,-0.258940268
5587,5/28/2014,HUM,38.191066,0.824797611
5588,5/28/2014,TEMP,35.782329,-0.218364769
5589,5/28/2014,GAS,86.371801,1.822083113
5590,5/29/2014,HUM,38.506065,1.487352707
5591,5/29/2014,TEMP,35.704193,0.177811049
5592,5/29/2014,GAS,87.945567,-0.374574878
5593,5/30/2014,HUM,39.078786,-0.366382927
5594,5/30/2014,TEMP,35.767679,0.832877638
5595,5/30/2014,GAS,87.616145,-0.687204396
5596,6/2/2014,HUM,38.935608,-1.225790541
5597,6/2/2014,TEMP,36.06558,0.446855423
5598,6/2/2014,GAS,87.014043,1.414137256
5599,6/3/2014,HUM,38.458339,0.074457194
5600,6/3/2014,TEMP,36.226741,0.660550724
5601,6/3/2014,GAS,88.244541,1.141890465
5602,6/4/2014,HUM,38.486974,2.207339034
5603,6/4/2014,TEMP,36.466037,0.066966421
5604,6/4/2014,GAS,89.252197,0.392355608
5605,6/5/2014,HUM,39.336512,0.655182646
5606,6/5/2014,TEMP,36.490457,0.816383308
5607,6/5/2014,GAS,89.602383,-0.274961437
5608,6/6/2014,HUM,39.594238,-0.506265583
5609,6/6/2014,TEMP,36.788359,-0.199128208
5610,6/6/2014,GAS,89.356011,1.600129621
5611,6/9/2014,HUM,39.393786,-0.387690587
5612,6/9/2014,TEMP,36.715103,-0.771483604
5613,6/9/2014,GAS,90.785823,0.586983719
5614,6/10/2014,HUM,39.24106,-0.608125774
5615,6/10/2014,TEMP,36.431852,0.268103307
5616,6/10/2014,GAS,91.318721,-0.41379248
5617,6/11/2014,HUM,39.002425,-0.685262519
5618,6/11/2014,TEMP,36.529527,-1.123001127
5619,6/11/2014,GAS,90.940851,-1.672703723
5620,6/12/2014,HUM,38.735156,1.601767139
5621,6/12/2014,TEMP,36.1193,0.987026327
5622,6/12/2014,GAS,89.41968,-1.094378777
5623,6/13/2014,HUM,39.355603,0.654864823
5624,6/13/2014,TEMP,36.475807,0.535538528
5625,6/13/2014,GAS,88.44109,1.007885588
5626,6/16/2014,HUM,39.613329,0.433735322
5627,6/16/2014,TEMP,36.671149,0.292982366
5628,6/16/2014,GAS,89.332475,-0.1301464
5629,6/17/2014,HUM,39.785146,-0.071974098
5630,6/17/2014,TEMP,36.778589,0.331962164
5631,6/17/2014,GAS,89.216212,0.108599096
5632,6/18/2014,HUM,39.756511,-0.336141167
5633,6/18/2014,TEMP,36.90068,2.210170653
5634,6/18/2014,GAS,89.3131,-0.347146163
5635,6/19/2014,HUM,39.622873,0.40954375
5636,6/19/2014,TEMP,37.716248,-0.815751874
5637,6/19/2014,GAS,89.003053,-1.034179131
5638,6/20/2014,HUM,39.785146,0.743765022
5639,6/20/2014,TEMP,37.408577,0.169720436
5640,6/20/2014,GAS,88.082602,-0.088001488
5641,6/23/2014,HUM,40.081054,-0.571569301
5642,6/23/2014,TEMP,37.472067,0.912284876
5643,6/23/2014,GAS,88.005088,-0.605529762
5644,6/24/2014,HUM,39.851963,0.670657051
5645,6/24/2014,TEMP,37.813919,0.891132178
5646,6/24/2014,GAS,87.472191,0.088615592
5647,6/25/2014,HUM,40.119233,-0.737563951
5648,6/25/2014,TEMP,38.150891,-0.076813409
5649,6/25/2014,GAS,87.549705,0.597610238
5650,6/26/2014,HUM,39.823328,1.270370975
5651,6/26/2014,TEMP,38.121586,-0.153721306
5652,6/26/2014,GAS,88.072911,1.188120147
5653,6/27/2014,HUM,40.329232,-1.301772868
5654,6/27/2014,TEMP,38.062985,-0.718506444
5655,6/27/2014,GAS,89.119323,1.032829884
5656,6/30/2014,HUM,39.804237,0.407670168
5657,6/30/2014,TEMP,37.7895,0.904632239
5658,6/30/2014,GAS,90.039774,0.634882757
5659,7/1/2014,HUM,39.966507,0.071657501
5660,7/1/2014,TEMP,38.131356,0.140881431
5661,7/1/2014,GAS,90.611421,-0.042763925
5662,7/2/2014,HUM,39.995146,-0.238668962
5663,7/2/2014,TEMP,38.185076,1.112667682
5664,7/2/2014,GAS,90.572672,0.588356276
5665,7/3/2014,HUM,39.89969,0.454549898
5666,7/3/2014,TEMP,38.609949,-0.467993366
5667,7/3/2014,GAS,91.105562,2.063173706
5668,7/7/2014,HUM,40.081054,-0.500126569
5669,7/7/2014,TEMP,38.429257,-0.165210064
5670,7/7/2014,GAS,92.985228,-0.6460381
5671,7/8/2014,HUM,39.880598,-0.263283414
5672,7/8/2014,TEMP,38.365768,1.132890133
5673,7/8/2014,GAS,92.384508,0.041951839
5674,7/9/2014,HUM,39.775599,0.047996763
5675,7/9/2014,TEMP,38.80041,-0.755190474
5676,7/9/2014,GAS,92.423265,-0.366913028
5677,7/10/2014,HUM,39.79469,0.959467205
5678,7/10/2014,TEMP,38.507393,-0.317056
5679,7/10/2014,GAS,92.084152,0.189394153
5680,7/11/2014,HUM,40.176507,0.118790815
5681,7/11/2014,TEMP,38.385303,-0.050891874
5682,7/11/2014,GAS,92.258554,1.291740384
5683,7/14/2014,HUM,40.224233,0.735646097
5684,7/14/2014,TEMP,38.365768,0.420061968
5685,7/14/2014,GAS,93.450295,-1.171588597
5686,7/15/2014,HUM,40.520141,3.839813884
5687,7/15/2014,TEMP,38.526928,-0.202808799
5688,7/15/2014,GAS,92.355442,-0.566513449
5689,7/16/2014,HUM,42.076039,1.02086368
5690,7/16/2014,TEMP,38.448792,-1.892551007
5691,7/16/2014,GAS,91.832236,-1.783079746
5692,7/17/2014,HUM,42.505578,0.359308136
5693,7/17/2014,TEMP,37.721129,0.90627192
5694,7/17/2014,GAS,90.194794,1.439472216
5695,7/18/2014,HUM,42.658304,0.3356486
5696,7/18/2014,TEMP,38.062985,-0.423403472
5697,7/18/2014,GAS,91.493123,-0.518901295
5698,7/21/2014,HUM,42.801486,-0.022298291
5699,7/21/2014,TEMP,37.901825,1.455993214
5700,7/21/2014,GAS,91.018364,0.830315957
5701,7/22/2014,HUM,42.791942,0.089220069
5702,7/22/2014,TEMP,38.453673,0.508003488
5703,7/22/2014,GAS,91.774104,2.607687676
5704,7/23/2014,HUM,42.830121,-1.04746377
5705,7/23/2014,TEMP,38.649019,1.655291691
5706,7/23/2014,GAS,94.167286,-0.164630422
5707,7/24/2014,HUM,42.381491,0.225220958
5708,7/24/2014,TEMP,39.288773,-2.1255436
5709,7/24/2014,GAS,94.012258,0.659589519
5710,7/25/2014,HUM,42.476943,-1.191008496
5711,7/25/2014,TEMP,38.453673,-0.482596292
5712,7/25/2014,GAS,94.632353,1.382203822
5713,7/28/2014,HUM,41.971039,-0.18194689
5714,7/28/2014,TEMP,38.268097,0.370086341
5715,7/28/2014,GAS,95.940365,-0.646333793
5716,7/29/2014,HUM,41.894674,-0.706304577
5717,7/29/2014,TEMP,38.409722,0.317864836
5718,7/29/2014,GAS,95.32027,-0.233782384
5719,7/30/2014,HUM,41.59877,-0.963749649
5720,7/30/2014,TEMP,38.531813,-1.546262565
5721,7/30/2014,GAS,95.097428,-2.598067111
5722,7/31/2014,HUM,41.197862,-0.695087041
5723,7/31/2014,TEMP,37.93601,-0.901127978
5724,7/31/2014,GAS,92.626733,0.554391787
5725,8/1/2014,HUM,40.911501,1.189917231
5726,8/1/2014,TEMP,37.594158,0.714464731
5727,8/1/2014,GAS,93.140248,-0.561739969
5728,8/4/2014,HUM,41.398314,-0.668657666
5729,8/4/2014,TEMP,37.862755,-0.621193571
5730,8/4/2014,GAS,92.617042,-0.491677331
5731,8/5/2014,HUM,41.121501,-0.789229459
5732,8/5/2014,TEMP,37.627554,0.442763301
5733,8/5/2014,GAS,92.161665,-0.168212022
5734,8/6/2014,HUM,40.796958,1.146460479
5735,8/6/2014,TEMP,37.794155,-0.544533937
5736,8/6/2014,GAS,92.006638,-0.010576411
5737,8/7/2014,HUM,41.264679,-0.069393488
5738,8/7/2014,TEMP,37.588353,1.186290338
5739,8/7/2014,GAS,91.996907,0.275184252
5740,8/8/2014,HUM,41.236044,0
5741,8/8/2014,TEMP,38.03426,0.322083301
5742,8/8/2014,GAS,92.250068,1.319400653
5743,8/11/2014,HUM,41.236044,0.74074031
5744,8/11/2014,TEMP,38.156762,-0.064214044
5745,8/11/2014,GAS,93.467216,-0.020831903
5746,8/12/2014,HUM,41.541496,1.286768777
5747,8/12/2014,TEMP,38.13226,-0.74531381
5748,8/12/2014,GAS,93.447745,1.323326743
5749,8/13/2014,HUM,42.076039,0.431031543
5750,8/13/2014,TEMP,37.848055,-0.802685898
5751,8/13/2014,GAS,94.684364,0.267382057
5752,8/14/2014,HUM,42.2574,1.174610837
5753,8/14/2014,TEMP,37.544254,0.378492006
5754,8/14/2014,GAS,94.937533,0.492311086
5755,8/15/2014,HUM,42.75376,0.714444765
5756,8/15/2014,TEMP,37.686356,0.884142261
5757,8/15/2014,GAS,95.404921,1.204327814
5758,8/18/2014,HUM,43.059212,1.115322315
5759,8/18/2014,TEMP,38.019557,0.683085287
5760,8/18/2014,GAS,96.553909,1.3816002
5761,8/19/2014,HUM,43.539461,-0.838299307
5762,8/19/2014,TEMP,38.279263,-0.115211205
5763,8/19/2014,GAS,97.887898,0.039790414
5764,8/20/2014,HUM,43.17447,0.600669794
5765,8/20/2014,TEMP,38.235161,-0.717671883
5766,8/20/2014,GAS,97.926848,0.009945179
5767,8/21/2014,HUM,43.433806,-0.154798776
5768,8/21/2014,TEMP,37.960758,-0.245258538
5769,8/21/2014,GAS,97.936587,0.735730152
5770,8/22/2014,HUM,43.366571,0.044289875
5771,8/22/2014,TEMP,37.867656,0.892859595
5772,8/22/2014,GAS,98.657136,0.217135839
5773,8/25/2014,HUM,43.385778,-0.354217458
5774,8/25/2014,TEMP,38.205761,-0.230857854
5775,8/25/2014,GAS,98.871356,-0.640143946
5776,8/26/2014,HUM,43.232098,-0.311039728
5777,8/26/2014,TEMP,38.11756,0.167114579
5778,8/26/2014,GAS,98.238437,1.22905966
5779,8/27/2014,HUM,43.097629,0.022291249
5780,8/27/2014,TEMP,38.18126,-0.14117135
5781,8/27/2014,GAS,99.445846,0.117500132
5782,8/28/2014,HUM,43.107236,1.22548799
5783,8/28/2014,TEMP,38.127359,0
5784,8/28/2014,GAS,99.562695,0.244498203
5785,8/29/2014,HUM,43.63551,-0.748404224
5786,8/29/2014,TEMP,38.127359,-0.424102283
5787,8/29/2014,GAS,99.806124,0.780491185
5788,9/2/2014,HUM,43.30894,-0.288314607
5789,9/2/2014,TEMP,37.96566,-0.890557414
5790,9/2/2014,GAS,100.585102,-4.220716503
5791,9/3/2014,HUM,43.184074,0.667257564
5792,9/3/2014,TEMP,37.627554,0.481838389
5793,9/3/2014,GAS,96.33969,-0.828785104
5794,9/4/2014,HUM,43.472223,1.436149239
5795,9/4/2014,TEMP,37.808858,1.023836795
5796,9/4/2014,GAS,95.541241,0.86628454
5797,9/5/2014,HUM,44.096549,1.219782528
5798,9/5/2014,TEMP,38.195959,-0.35920292
5799,9/5/2014,GAS,96.3689,-0.616349258
5800,9/8/2014,HUM,44.634431,0.624051867
5801,9/8/2014,TEMP,38.058758,-0.708118221
5802,9/8/2014,GAS,95.774931,-0.376171506
5803,9/9/2014,HUM,44.912973,0.171090878
5804,9/9/2014,TEMP,37.789257,0.116697187
5805,9/9/2014,GAS,95.414653,3.071744127
5806,9/10/2014,HUM,44.989815,0.341586201
5807,9/10/2014,TEMP,37.833356,-1.411730432
5808,9/10/2014,GAS,98.345547,0.425742713
5809,9/11/2014,HUM,45.143494,-0.638295742
5810,9/11/2014,TEMP,37.299251,-0.85391527
5811,9/11/2014,GAS,98.764246,0.226760198
5812,9/12/2014,HUM,44.855345,-0.985008587
5813,9/12/2014,TEMP,36.980747,-0.728771109
5814,9/12/2014,GAS,98.988204,-0.029515638
5815,9/15/2014,HUM,44.413516,1.124560821
5816,9/15/2014,TEMP,36.711242,0.226905971
5817,9/15/2014,GAS,98.958987,-0.757647206
5818,9/16/2014,HUM,44.912973,-0.513254823
5819,9/16/2014,TEMP,36.794542,0.332932531
5820,9/16/2014,GAS,98.209227,0.713861642
5821,9/17/2014,HUM,44.682455,0.34393813
5822,9/17/2014,TEMP,36.917043,0.517663346
5823,9/17/2014,GAS,98.910305,0.206732757
5824,9/18/2014,HUM,44.836135,1.799486062
5825,9/18/2014,TEMP,37.108149,0.44895799
5826,9/18/2014,GAS,99.114785,-0.815406097
5827,9/19/2014,HUM,45.642955,-0.968011383
5828,9/19/2014,TEMP,37.274749,-1.932431524
5829,9/19/2014,GAS,98.306597,0.099048287
5830,9/22/2014,HUM,45.201126,-1.062473532
5831,9/22/2014,TEMP,36.55444,-0.857906728
5832,9/22/2014,GAS,98.403968,1.563428824
5833,9/23/2014,HUM,44.720876,1.116838588
5834,9/23/2014,TEMP,36.240837,1.838831702
5835,9/23/2014,GAS,99.942444,-0.867107072
5836,9/24/2014,HUM,45.220336,-2.209008354
5837,9/24/2014,TEMP,36.907245,-1.593199384
5838,9/24/2014,GAS,99.075836,-3.81326583
5839,9/25/2014,HUM,44.221415,0.80364683
5840,9/25/2014,TEMP,36.319239,1.416615585
5841,9/25/2014,GAS,95.297811,2.942676196
5842,9/26/2014,HUM,44.576799,0.064639006
5843,9/26/2014,TEMP,36.833743,0.133030195
5844,9/26/2014,GAS,98.102117,-0.635235017
5845,9/29/2014,HUM,44.605613,-0.172260832
5846,9/29/2014,TEMP,36.882743,0.252429707
5847,9/29/2014,GAS,97.478938,0.63929605
5848,9/30/2014,HUM,44.528775,-0.992232551
5849,9/30/2014,TEMP,36.975846,-1.126424531
5850,9/30/2014,GAS,98.102117,-1.558311937
5851,10/1/2014,HUM,44.086946,-0.305017726
5852,10/1/2014,TEMP,36.559341,-0.214451349
5853,10/1/2014,GAS,96.57338,0.725953674
5854,10/2/2014,HUM,43.952473,0.721158511
5855,10/2/2014,TEMP,36.480939,1.934185411
5856,10/2/2014,GAS,97.274458,-0.280279125
5857,10/3/2014,HUM,44.26944,0
5858,10/3/2014,TEMP,37.186548,-0.975091853
5859,10/3/2014,GAS,97.001818,0
5860,10/6/2014,HUM,44.26944,-1.215018758
5861,10/6/2014,TEMP,36.823945,-1.463737793
5862,10/6/2014,GAS,97.001818,-0.873320745
5863,10/7/2014,HUM,43.731558,2.745443005
5864,10/7/2014,TEMP,36.284939,1.634030582
5865,10/7/2014,GAS,96.154681,2.075951976
5866,10/8/2014,HUM,44.932183,-1.988029382
5867,10/8/2014,TEMP,36.877846,-1.036405434
5868,10/8/2014,GAS,98.150806,0.218247826
5869,10/9/2014,HUM,44.038918,-3.969464009
5870,10/9/2014,TEMP,36.495642,-0.026858001
5871,10/9/2014,GAS,98.365018,-0.287065469
5872,10/10/2014,HUM,42.290809,-0.863043315
5873,10/10/2014,TEMP,36.48584,-3.048612832
5874,10/10/2014,GAS,98.082646,-0.913337921
5875,10/13/2014,HUM,41.925821,0.183271307
5876,10/13/2014,TEMP,35.373528,0.761871985
5877,10/13/2014,GAS,97.18682,-1.062015405
5878,10/14/2014,HUM,42.002659,-1.166242832
5879,10/14/2014,TEMP,35.643029,-0.49491585
5880,10/14/2014,GAS,96.154681,-1.225316321
5881,10/15/2014,HUM,41.512806,-1.110594644
5882,10/15/2014,TEMP,35.466626,0.359219397
5883,10/15/2014,GAS,94.976482,-1.312280655
5884,10/16/2014,HUM,41.051767,2.082356163
5885,10/16/2014,TEMP,35.594029,1.238988708
5886,10/16/2014,GAS,93.730124,1.464778815
5887,10/17/2014,HUM,41.906611,1.031402897
5888,10/17/2014,TEMP,36.035035,1.577367692
5889,10/17/2014,GAS,95.103063,2.13986273
5890,10/20/2014,HUM,42.338837,1.814879799
5891,10/20/2014,TEMP,36.60344,-0.455148478
5892,10/20/2014,GAS,97.138138,2.716519026
5893,10/21/2014,HUM,43.107236,-1.1140821
5894,10/21/2014,TEMP,36.43684,0.322750271
5895,10/21/2014,GAS,99.776914,0.507462077
5896,10/22/2014,HUM,42.626986,1.442088821
5897,10/22/2014,TEMP,36.55444,0.321714681
5898,10/22/2014,GAS,100.283244,1.786585603
5899,10/23/2014,HUM,43.241705,2.465573455
5900,10/23/2014,TEMP,36.672041,1.296099118
5901,10/23/2014,GAS,102.07489,0.372029791
5902,10/24/2014,HUM,44.307861,-0.476917629
5903,10/24/2014,TEMP,37.147347,0.211059487
5904,10/24/2014,GAS,102.454639,-0.10454285
5905,10/27/2014,HUM,44.096549,1.263346027
5906,10/27/2014,TEMP,37.22575,1.421615414
5907,10/27/2014,GAS,102.34753,1.550753594
5908,10/28/2014,HUM,44.653641,0.279625574
5909,10/28/2014,TEMP,37.754957,-0.661910435
5910,10/28/2014,GAS,103.934688,0.56211166
5911,10/29/2014,HUM,44.778504,-1.222651386
5912,10/29/2014,TEMP,37.505053,1.01907335
5913,10/29/2014,GAS,104.518917,-0.335376609
5914,10/30/2014,HUM,44.231019,1.95439992
5915,10/30/2014,TEMP,37.887257,-2.276258743
5916,10/30/2014,GAS,104.168385,0.953446672
5917,10/31/2014,HUM,45.09547,1.043659152
5918,10/31/2014,TEMP,37.024845,0.714666057
5919,10/31/2014,GAS,105.161575,1.296297626
5920,11/3/2014,HUM,45.566113,0.274032591
5921,11/3/2014,TEMP,37.289449,0.801577948
5922,11/3/2014,GAS,106.524782,-0.73126458
5923,11/4/2014,HUM,45.690979,0.609630185
5924,11/4/2014,TEMP,37.588353,-0.065174444
5925,11/4/2014,GAS,105.745804,0.239412809
5926,11/5/2014,HUM,45.969525,1.755119288
5927,11/5/2014,TEMP,37.563855,1.030514573
5928,11/5/2014,GAS,105.998973,0.285998997
5929,11/6/2014,HUM,46.776345,-0.041067766
5930,11/6/2014,TEMP,37.950956,0.438998164
5931,11/6/2014,GAS,106.302129,0.285193724
5932,11/7/2014,HUM,46.757135,0.431386568
5933,11/7/2014,TEMP,38.11756,0.232346981
5934,11/7/2014,GAS,106.605296,-0.165123129
5935,11/10/2014,HUM,46.958839,-0.040910296
5936,11/10/2014,TEMP,38.206125,0.1030306
5937,11/10/2014,GAS,106.429266,0.799407937
5938,11/11/2014,HUM,46.939628,-0.18416209
5939,11/11/2014,TEMP,38.245489,0.154373762
5940,11/11/2014,GAS,107.28007,1.412947437
5941,11/12/2014,HUM,46.853183,1.701521538
5942,11/12/2014,TEMP,38.30453,0.051380346
5943,11/12/2014,GAS,108.795881,1.411235412
5944,11/13/2014,HUM,47.6504,-0.060469587
5945,11/13/2014,TEMP,38.324211,0.29529375
5946,11/13/2014,GAS,110.331247,1.205460861
5947,11/14/2014,HUM,47.621586,-0.242039398
5948,11/14/2014,TEMP,38.43738,-0.371224574
5949,11/14/2014,GAS,111.661247,-0.166406882
5950,11/17/2014,HUM,47.506323,-0.834173169
5951,11/17/2014,TEMP,38.294691,-0.334064584
5952,11/17/2014,GAS,111.475435,1.298363178
5953,11/18/2014,HUM,47.110038,-1.066887274
5954,11/18/2014,TEMP,38.166762,0.322288278
5955,11/18/2014,GAS,112.922791,-0.692823825
5956,11/19/2014,HUM,46.607427,0.99543577
5957,11/19/2014,TEMP,38.289769,0.488302763
5958,11/19/2014,GAS,112.140435,1.430190636
5959,11/20/2014,HUM,47.071374,-1.478442078
5960,11/20/2014,TEMP,38.476739,1.99489359
5961,11/20/2014,GAS,113.744257,0.137566506
5962,11/21/2014,HUM,46.375451,-0.812837378
5963,11/21/2014,TEMP,39.244309,0.952851533
5964,11/21/2014,GAS,113.900731,1.85455175
5965,11/24/2014,HUM,45.998494,-0.252151733
5966,11/24/2014,TEMP,39.618249,-0.384994299
5967,11/24/2014,GAS,116.013079,-0.868245209
5968,11/25/2014,HUM,45.882508,0.589845699
5969,11/25/2014,TEMP,39.465721,-0.635835337
5970,11/25/2014,GAS,115.005801,1.190477339
5971,11/26/2014,HUM,46.153144,0.125655578
5972,11/26/2014,TEMP,39.214784,1.894609441
5973,11/26/2014,GAS,116.374919,-0.058822812
5974,11/28/2014,HUM,46.211138,1.694201948
5975,11/28/2014,TEMP,39.957751,-0.44329572
5976,11/28/2014,GAS,116.306464,-3.245607226
5977,12/1/2014,HUM,46.994048,-0.3290821
5978,12/1/2014,TEMP,39.78062,-0.593688585
5979,12/1/2014,GAS,112.531613,-0.382377883
5980,12/2/2014,HUM,46.839399,-0.784147551
5981,12/2/2014,TEMP,39.544447,0.124422021
5982,12/2/2014,GAS,112.101317,1.134085695
5983,12/3/2014,HUM,46.472109,1.580696499
5984,12/3/2014,TEMP,39.593649,1.043864383
5985,12/3/2014,GAS,113.372642,-0.379541301
5986,12/4/2014,HUM,47.206692,-0.859954347
5987,12/4/2014,TEMP,40.006953,2.779489355
5988,12/4/2014,GAS,112.942346,-0.424277534
5989,12/5/2014,HUM,46.800736,-1.486985162
5990,12/5/2014,TEMP,41.118942,0.275221089
5991,12/5/2014,GAS,112.463157,-2.26086753
5992,12/8/2014,HUM,46.104816,-0.230609314
5993,12/8/2014,TEMP,41.23211,-0.918859112
5994,12/8/2014,GAS,109.920514,1.530250304
5995,12/9/2014,HUM,45.998494,-1.449880077
5996,12/9/2014,TEMP,40.853245,-0.445616988
5997,12/9/2014,GAS,111.602573,-1.901512611
5998,12/10/2014,HUM,45.331571,0.57568488
5999,12/10/2014,TEMP,40.671196,0.556497035
6000,12/10/2014,GAS,109.480436,-0.29476956
6001,12/11/2014,HUM,45.592538,-0.46639211
6002,12/11/2014,TEMP,40.89753,0.156395753
6003,12/11/2014,GAS,109.157721,-1.693244402
6004,12/12/2014,HUM,45.379898,-0.59638521
6005,12/12/2014,TEMP,40.961492,-2.834835704
6006,12/12/2014,GAS,107.309414,-1.366990971
6007,12/15/2014,HUM,45.109259,-3.235479882
6008,12/15/2014,TEMP,39.800301,-2.175797615
6009,12/15/2014,GAS,105.842504,-1.367461979
6010,12/16/2014,HUM,43.649758,1.284327854
6011,12/16/2014,TEMP,38.934327,1.65551083
6012,12/16/2014,GAS,104.395148,2.491807378
6013,12/17/2014,HUM,44.210364,3.891558097
6014,12/17/2014,TEMP,39.578889,-0.509701018
6015,12/17/2014,GAS,106.996474,2.961335903
6016,12/18/2014,HUM,45.930836,0.294610357
6017,12/18/2014,TEMP,39.377155,-0.737219334
6018,12/18/2014,GAS,110.164999,-0.772306093
6019,12/19/2014,HUM,46.066153,0.67142138
6020,12/19/2014,TEMP,39.086859,1.38469044
6021,12/19/2014,GAS,109.314188,1.037755502
6022,12/22/2014,HUM,46.375451,0.979578614
6023,12/22/2014,TEMP,39.628091,1.105041875
6024,12/22/2014,GAS,110.448602,-0.354171074
6025,12/23/2014,HUM,46.829735,-0.639837061
6026,12/23/2014,TEMP,40.065998,-0.196493296
6027,12/23/2014,GAS,110.057425,-0.470943237
6028,12/24/2014,HUM,46.530101,-0.540089092
6029,12/24/2014,TEMP,39.987271,0.689066778
6030,12/24/2014,GAS,109.539117,1.767695462
6031,12/26/2014,HUM,46.278797,-0.89807866
6032,12/26/2014,TEMP,40.26281,0.672121494
6033,12/26/2014,GAS,111.475435,-0.070175999
6034,12/29/2014,HUM,45.863177,-0.906217203
6035,12/29/2014,TEMP,40.533425,-0.71618917
6036,12/29/2014,GAS,111.397206,-1.220267589
6037,12/30/2014,HUM,45.447557,-1.212249979
6038,12/30/2014,TEMP,40.243129,0.317890291
6039,12/30/2014,GAS,110.037862,-1.901883553
6040,12/31/2014,HUM,44.896619,0.667379876
6041,12/31/2014,TEMP,40.371058,-0.743450915
6042,12/31/2014,GAS,107.94507,-0.951255115
6043,1/2/2015,HUM,45.19625,-0.91958293
6044,1/2/2015,TEMP,40.070919,-1.91552632
6045,1/2/2015,GAS,106.918237,-2.817161117
6046,1/5/2015,HUM,44.780633,-1.467732714
6047,1/5/2015,TEMP,39.30335,-0.813714353
6048,1/5/2015,GAS,103.906178,0.009414262
6049,1/6/2015,HUM,44.123373,1.270532967
6050,1/6/2015,TEMP,38.983533,2.461185342
6051,1/6/2015,GAS,103.91596,1.402218677
6052,1/7/2015,HUM,44.683975,2.941813033
6053,1/7/2015,TEMP,39.94299,1.613694919
6054,1/7/2015,GAS,105.373089,3.842226738
6055,1/8/2015,HUM,45.998494,-0.840514474
6056,1/8/2015,TEMP,40.587548,-3.273119628
6057,1/8/2015,GAS,109.421762,0.107250146
6058,1/9/2015,HUM,45.61187,-1.250266652
6059,1/9/2015,TEMP,39.259069,0.551449654
6060,1/9/2015,GAS,109.539117,-2.464066786
6061,1/12/2015,HUM,45.0416,-0.515015008
6062,1/12/2015,TEMP,39.475563,0.797706166
6063,1/12/2015,GAS,106.84,0.88787252
6064,1/13/2015,HUM,44.809629,-0.862816784
6065,1/13/2015,TEMP,39.790462,-0.556454961
6066,1/13/2015,GAS,107.788603,-0.381054201
6067,1/14/2015,HUM,44.423004,-1.044386823
6068,1/14/2015,TEMP,39.569046,-1.044510904
6069,1/14/2015,GAS,107.37787,-2.714028505
6070,1/15/2015,HUM,43.959056,1.671070917
6071,1/15/2015,TEMP,39.155743,1.294292896
6072,1/15/2015,GAS,104.463604,-0.777010336
6073,1/16/2015,HUM,44.693643,0.324388415
6074,1/16/2015,TEMP,39.662533,0.7567318
6075,1/16/2015,GAS,103.651911,2.575718069
6076,1/20/2015,HUM,44.838624,-1.013151073
6077,1/20/2015,TEMP,39.962672,0.086185428
6078,1/20/2015,GAS,106.321692,0.763431229
6079,1/21/2015,HUM,44.384341,2.635023915
6080,1/21/2015,TEMP,39.997114,1.783733696
6081,1/21/2015,GAS,107.133385,2.601550394
6082,1/22/2015,HUM,45.553879,0.106087563
